bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count
3815,Original Sin (Adam Dalgliesh #9),P.D. James,3.91,0446679224,9780446679220,eng,511,6523,278
3818,Original Sin: Illuminating the Riddle,Henri Blocher,3.67,083082605X,9780830826056,eng,158,61,15
3820,An Original Sin,Nina Bangs,3.75,0505523248,9780505523242,eng,394,367,16
3822,Aliens: Original Sin,Michael Jan Friedman,3.67,1595820159,0761568107371,eng,256,222,15
3825,Death in Holy Orders (Adam Dalgliesh  #11),P.D. James-Christa Seibicke,3.92,0345446666,9780345446664,eng,429,9511,486
3826,The Lighthouse (Adam Dalgliesh #13),P.D. James,3.81,0307275736,9780307275738,eng,400,10330,682
3827,Unnatural Causes (Adam Dalgliesh #3),P.D. James,3.94,0571204104,9780571204106,eng,218,8969,303
3828,Death of an Expert Witness (Adam Dalgliesh #6),P.D. James,3.99,0571204201,9780571204205,eng,306,7815,247
3829,A Mind To Murder (Adam Dalgliesh  #2),P.D. James,3.82,0571204155,9780571204151,eng,225,40,4
3830,A Taste for Death (Adam Dalgliesh  #7),P.D. James,4.02,1400096472,9781400096473,eng,459,9799,359
3831,Time To Be In Earnest: A Fragment Of Autobiography,P.D. James,3.94,0345442121,9780345442123,eng,306,479,74
3832,Cover Her Face (Adam Dalgliesh #1),P.D. James,3.94,0743219570,9780743219570,eng,250,25497,887
3833,The Black Tower (Adam Dalgliesh #5),P.D. James,4.00,0743219619,9780743219617,eng,352,13447,309
3834,Innocent Blood,P.D. James,3.69,0743219635,9780743219631,eng,400,3670,269
3835,Don Quixote,Miguel de Cervantes Saavedra-Edith Grossman-Harold Bloom,3.87,0060934344,9780060934347,eng,940,4745,666
3836,Don Quixote,Miguel de Cervantes Saavedra-Roberto González Echevarría-John Rutherford-Ernani Ssó,3.87,0142437239,9780142437230,eng,1023,150559,3770
3837,Don Quixote,Miguel de Cervantes Saavedra-Walter Starkie,3.87,0451528905,9780451528902,en-US,544,70,6
3840,Don Quixote,Miguel de Cervantes Saavedra-Tobias Smollett-Carlos Fuentes,3.87,037575699X,9780375756993,eng,1168,390,41
3841,Lectures on Don Quixote,Vladimir Nabokov-Fredson Bowers-Guy Davenport-Miguel de Cervantes Saavedra-Samuel Putnam,3.90,0156495406,9780156495400,eng,240,264,14
3842,Cliffs Notes on Cervantes' Don Quixote,Marianne Sturman,3.64,0822004151,9780822004158,eng,96,20,2
3848,Desert Heat (Joanna Brady  #1),J.A. Jance,4.00,0727861158,9780727861153,eng,256,39,11
3849,Kentucky Heat,Fern Michaels,4.19,0821773682,9780821773680,eng,383,1827,45
3850,Heat Wave: A Social Autopsy of Disaster in Chicago,Eric Klinenberg,3.84,0226443221,9780226443225,eng,320,674,67
3851,Texas Heat (Texas  #2),Fern Michaels,4.18,0345449606,9780345449603,eng,496,1983,43
3852,Primal Heat (Includes: Breeds  #8.5; Devlin Dynasty  #1; Moon Lust  #1),Lora Leigh-Sherri L. King-Lorie O'Clare-Jaci Burton,4.12,1843607409,9781843607403,eng,196,3524,63
3853,Heat and Dust,Ruth Prawer Jhabvala,3.55,1582430152,9781582430157,eng,190,6033,253
3858,Holy Cow: An Indian Adventure,Sarah Macdonald,3.53,0767915747,9780767915748,eng,304,14943,1081
3859,Holy Cows and Hog Heaven: The Food Buyer's Guide to Farm Friendly Food,Joel Salatin-Michael Pollan,4.01,0963810944,9780963810946,eng,134,285,35
3867,The History of Love,Nicole Krauss,3.92,0393328627,9780393328622,eng,255,107024,9640
3869,A Brief History of Time,Stephen Hawking,4.16,0553380168,9780553380163,eng,212,214520,5300
3870,A Short History of Nearly Everything,Bill Bryson,4.20,0767923227,9780767923224,eng,624,342,37
3871,The Politically Incorrect Guide to American History,Thomas E. Woods Jr.,4.02,0895260476,9780895260475,en-US,270,1547,147
3872,A History of the World in 6 Glasses,Tom Standage,3.76,0802715524,9780802715524,en-US,336,13105,1564
3873,A History of God: The 4 000-Year Quest of Judaism  Christianity  and Islam,Karen Armstrong,3.87,0517223120,9780517223123,eng,460,37412,1038
3874,The Sun Also Rises,Ernest Hemingway,3.82,0684830515,9780684830513,eng,222,1599,143
3875,The Sun Also Rises,Ernest Hemingway-William Hurt,3.82,0743564413,9780743564410,eng,8,291,66
3880,L'Affaire Toutankhamon,Christian Jacq,3.67,2266052357,9782266052351,fre,512,57,7
3886,The Bon Appetit Cookbook,Barbara Fairchild,4.06,0764596861,9780764596865,eng,816,1770,23
3895,The Barefoot Contessa Cookbook,Ina Garten-Melanie Acevedo,4.15,0609602195,9780609602195,eng,256,27422,173
3900,Into a Paris Quartier: Reine Margot's Chapel and Other Haunts of St. Germain,Diane Johnson,3.50,0792272668,9780792272663,eng,204,232,45
3914,Sylvia,Leonard Michaels-Diane Johnson,3.86,0374271070,9780374271077,eng,129,719,91
3916,The Life Of Dashiell Hammett,Diane Johnson,3.70,070112766X,9780701127664,eng,344,3,0
3918,Divorcio a la Francesa: Le Divorce,Diane Johnson-Carlos Milla Soler-Roberto Fernandez Sastre,2.87,8420466557,9788420466552,spa,388,5,0
3921,London is the Best City in America,Laura Dave,3.46,0670037567,9780670037568,eng,256,2122,233
3936,Dragonball Vol. 10 (Dragon Ball  #10),Akira Toriyama,4.37,408873453X,9784088734538,jpn,218,107,2
3938,Hyperion (Los Cantos de Hyperion  #1),Dan Simmons-Carlos Alberto Gardini,4.23,8466617353,9788466617352,spa,618,168,14
3939,The Fall of Hyperion (Hyperion Cantos  #2),Dan Simmons,4.20,0747236046,9780747236047,eng,632,230,12
3940,Supreme Power: Hyperion,J. Michael Straczynski-Dan Jurgens,3.42,0785118950,9780785118954,eng,120,223,8
3942,Hyperion Cantos: Hyperion / The Fall of Hyperion,Dan Simmons,4.42,1568651759,9781568651750,eng,936,171,13
3943,The Hyperion Omnibus (Hyperion Cantos  #1-2),Dan Simmons,4.42,0575076267,9780575076266,eng,779,2490,94
3961,The Fall of Hyperion,Dan Simmons,4.20,074720344X,9780747203445,eng,480,6,0
3964,La Chute d'Hypérion,Dan Simmons-Guy Abadia,4.20,2221090276,9782221090275,fre,561,27,0
3965,Der Sturz von Hyperion,Dan Simmons,4.20,3453156390,9783453156395,ger,779,21,3
3966,Die Hyperion-Gesänge,Dan Simmons-Joachim Körber,4.42,3453215281,9783453215283,ger,1456,128,7
3967,La Chute d'Hypérion II,Dan Simmons-Guy Abadia,4.43,2266111574,9782266111577,fre,347,21,1
3968,Endymion,Dan Simmons-Guy Abadia,4.16,2221089561,9782221089569,fre,572,28,1
3969,Hypérion 1,Dan Simmons,4.23,2266111396,9782266111393,fre,282,46,2
3970,La Chute d'Hypérion I,Dan Simmons,4.39,2266111566,9782266111560,fre,300,23,1
3971,La Caida de Hyperion,Dan Simmons,4.20,8440638736,9788440638731,spa,719,18,0
3972,Olympos (Ilium  #2),Dan Simmons,3.94,0380817934,9780380817931,eng,891,12846,456
3973,Ilium (Ilium  #1),Dan Simmons,4.02,0380817926,9780380817924,eng,752,21270,866
3974,The Terror,Dan Simmons,4.05,0316017442,9780316017442,eng,769,28640,3018
3975,Worlds Enough & Time: Five Tales of Speculative Fiction,Dan Simmons,3.75,0060506040,9780060506049,eng,272,923,58
3976,Hard Freeze (Joe Kurtz  #2),Dan Simmons,3.83,0312989482,9780312989484,eng,320,736,44
3977,Endymion (Hyperion Cantos  #3),Dan Simmons,4.16,0553572946,9780553572940,eng,563,36216,1029
3978,A Winter Haunting,Dan Simmons,3.59,0380817160,9780380817160,en-US,371,5835,447
3980,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,4.15,0744583276,9780744583274,eng,178,154761,5057
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,4.17,0312282990,9780312282998,eng,639,161137,8971
3986,The Amazing Adventures of the Escapist: Volume 1,Michael Chabon-Glen David Gold-Bill Sienkiewicz-Howard Chaykin-Gene Colan-Steve Lieber-Eric Wight-Kevin  McCarthy,3.46,159307171X,9781593071714,eng,159,1071,100
3997,The Great House of God,Max Lucado,4.25,0849942985,9780849942983,eng,240,1070,54
4004,The Pilgrimage,Paulo Coelho-Alan R. Clarke,3.65,0722534876,9780722534878,eng,226,31993,1102
4005,The Fifth Mountain,Paulo Coelho,3.62,0722536542,9780722536544,eng,245,28658,939
4006,The Valkyries,Paulo Coelho-Alan R. Clarke,3.31,0722533942,9780722533949,eng,243,16151,678
4008,The Devil and Miss Prym (On the Seventh Day  #3),Paulo Coelho-Amanda Hopkinson-Nick Caistor,3.60,0060527994,9780060527990,eng,205,46113,1963
4009,Nine Stories,J.D. Salinger,4.19,0316767727,9780316767729,eng,198,110786,2817
4010,The First Forty-Nine Stories,Ernest Hemingway,3.99,0099339218,9780099339212,eng,467,824,55
4012,Night Lives: Nine Stories of the Dark Fantastic,Phyllis Eisenstein-Alex Eisenstein,4.50,0786249587,9780786249589,eng,307,4,0
4014,The Sun Rises: and Other Questions About Time and Seasons,Brenda Walpole,3.95,0753459647,9780753459645,eng,32,50,6
4021,American Psycho,Bret Easton Ellis-Mariano Antolín Rato,3.82,8495501473,9788495501479,spa,576,196,19
4023,American Psycho,Bret Easton Ellis,3.82,033048477X,9780330484770,eng,399,835,76
4025,From Russia with Love,Ian Fleming,3.89,0141187603,9780141187600,eng,259,131,13
4030,From Russia With Love,Ian Fleming,3.89,0340425628,9780340425626,eng,208,10,1
4031,Lunar Park,Bret Easton Ellis,3.62,0375727272,9780375727276,eng,404,19185,714
4035,The Burden of Proof,Scott Turow,4.06,0446677124,9780446677127,eng,608,31413,250
4042,Godless: The Church of Liberalism,Ann Coulter,3.31,1400054206,9781400054206,eng,310,2681,350
4043,Godless,Pete Hautman,3.60,1416908161,9781416908166,eng,208,4097,713
4050,That Godless Court?: Supreme Court Decisions on Church-State Relationships,Ronald B. Flowers,3.54,0664228917,9780664228910,en-US,228,12,1
4055,Soul Mates: Honouring the Mysteries of Love and Relationship,Thomas  Moore,4.00,0060925752,9780060925758,eng,288,4122,73
4060,Soul Mates & Twin Flames: The Spiritual Dimension of Love & Relationships (Pocket Guide to Practical Spirituality),Elizabeth Clare Prophet,3.82,0922729484,9780922729487,en-US,155,127,2
4066,Hot Chocolate for the Mystical Lover: 101 True Stories of Soul Mates Brought Together by Divine Intervention,Arielle Ford-Deepak Chopra,4.11,0452282179,9780452282179,en-US,412,36,4
4069,Man's Search for Meaning,Viktor E. Frankl-Harold S. Kushner-William J. Winslade-Isle Lasch,4.36,080701429X,9780807014295,eng,165,242691,11714
4070,Man's Search for Meaning,Viktor E. Frankl-Gordon W. Allport-Ilse Lasch,4.36,0807014265,9780807014264,eng,165,367,42
4075,In Search of Memory: The Emergence of a New Science of Mind,Eric R. Kandel,4.09,0393058638,9780393058635,eng,430,3654,167
4099,The Pragmatic Programmer: From Journeyman to Master,Andy Hunt-Dave Thomas,4.31,020161622X,9780201616224,eng,321,11558,654
4100,Behind Closed Doors: Secrets of Great Management,Johanna Rothman-Esther Derby,3.96,0976694026,9780976694021,en-US,176,776,62
4106,Blink 182,Anne Hoppus,4.41,0859653234,9780859653237,eng,112,61,5
4108,I Blink: And Other Questions About My Body,Brigid Avison,3.93,0753456109,9780753456101,eng,32,37,2
4117,The Great Good Thing (The Sylvie Cycle  #1),Roderick Townley,3.90,0689837143,9780689837142,en-US,224,1729,194
4119,The Great Good Place: Cafes  Coffee Shops  Bookstores  Bars  Hair Salons  and Other Hangouts at the Heart of a Community,Ray Oldenburg,3.84,1569246815,9781569246818,eng,384,583,75
4120,Great Good Food: Luscious Lower Fat Cooking,Julee Rosso,3.73,0297832514,9780297832515,eng,574,2,0
4122,Built to Last: Successful Habits of Visionary Companies,James C. Collins-Jerry I. Porras,3.98,0060566108,9780060566104,eng,368,49529,471
4127,Getting to Yes: Negotiating Agreement Without Giving In,Roger Fisher-William Ury,3.92,0091493714,9780091493714,eng,161,2,0
4135,I Like You: Hospitality Under the Influence,Amy Sedaris,3.87,0446578843,9780446578844,eng,304,36756,1410
4136,Holidays on Ice,David Sedaris,3.93,0316191299,9780316191296,eng,176,90802,4066
4137,Me Talk Pretty One Day,David Sedaris,3.98,0349113912,9780349113913,eng,272,546269,14115
4138,Naked,David Sedaris,4.09,0316777730,9780316777735,eng,304,216173,5081
4140,Children Playing Before a Statue of Hercules,David Sedaris-Richard Yates-Dorothy Parker-Joyce Carol Oates-Lorrie Moore-Flannery O'Connor-Amy Hempel-Akhil   Sharma-Tim Johnston-Tobias Wolff-Sarah Vowell-Charles Baxter-Jhumpa Lahiri-Katherine Mansfield-Alice Munro-Jean Thompson-Frank Gannon-Patricia Highsmith-Jincy Willett,3.69,0743276124,9780743276122,eng,344,6299,449
4143,Barrel Fever,David Sedaris,3.79,0316779423,9780316779425,eng,196,47078,1512
4144,Bringing Down The House,Ben Mezrich,3.88,0099468239,9780099468233,en-GB,320,502,61
4162,Read for Your Life: 11 Ways to Better Yourself Through Books,Pat Williams-Peggy Matthews Rose,3.71,0757305458,9780757305450,eng,311,78,17
4165,The Hip-Hop Church: Connecting with the Movement Shaping Our Culture,Efrem Smith-Phil   Jackson,3.86,0830833293,9780830833290,eng,227,20,4
4167,The Final Season: Fathers  Sons  and One Last Season in a Classic American Ballpark,Tom Stanton,4.15,0312291566,9780312291563,eng,256,205,23
4191,The Cold Six Thousand (Underworld USA #2),James Ellroy,4.00,037572740X,9780375727405,eng,688,5454,253
4195,Journey To The East,Hermann Hesse,3.70,8173031010,9788173031014,en-GB,175,24,3
4199,Herman Hesse's Narcissus and Goldmund: A phenomenological view,Kathleen E. Digan,4.29,087700238X,9780877002383,eng,85,1371,28
4200,White Teeth,Zadie Smith,3.76,0140276335,9780140276336,eng,542,3859,382
4204,White Teeth,Zadie Smith,3.76,1417626283,9781417626281,eng,448,78,11
4207,White Teeth,Zadie Smith,3.76,0140297782,9780140297782,en-GB,542,1239,140
4208,Der Vorleser,Bernhard Schlink,3.75,3257056087,9783257056082,ger,200,97,6
4216,Schiffbruch mit Zuschauer. Paradigma einer Daseinsmetapher,Hans Blumenberg,3.90,3518222635,9783518222638,ger,106,6,0
4218,Der Schatten des Windes,Carlos Ruiz Zafón,4.26,3458171703,9783458171706,ger,562,767,49
4221,The Guide to Dan Brown's the Solomon Key,Greg  Taylor,2.98,0875168167,9780875168166,en-US,183,31,2
4223,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.82,0739326740,9780739326749,en-US,756,3628,410
4224,Illuminati (Robert Langdon  #1),Dan Brown-Axel Merz,3.88,3404770005,9783404770007,ger,701,280,10
4227,Angels & Demons (Robert Langdon  #1),Dan Brown,3.88,0743275063,9780743275064,en-US,528,1155,144
4229,Masks of the Illuminati,Robert Anton Wilson,4.00,044050306X,9780440503064,eng,368,200,17
4232,The Illuminati,Larry Burkett,3.71,1595540016,0020049130001,eng,352,59,8
4238,Bloodlines of the Illuminati,Fritz Springmeier,4.10,0966353358,9780966353358,eng,623,173,15
4241,Illuminati Papers,Robert Anton Wilson,3.83,1579510027,9781579510022,en-US,168,699,20
4246,Sakrileg,Dan Brown,3.82,0828815135,9780828815130,ger,617,71,4
4248,The Da Vinci Code,Dan Brown,3.82,1400079179,9781400079179,eng,489,13789,1463
4249,The Da Vinci Code (Robert Langdon  #2),Dan Brown-Paul Michael,3.82,0739339788,9780739339787,eng,0,90,16
4250,El código Da Vinci (Robert Langdon  #2),Dan Brown-Juanjo Estrella,3.82,8495618605,9788495618603,spa,557,3098,184
4251,Truth and Fiction in The Da Vinci Code: A Historian Reveals What We Really Know about Jesus  Mary Magdalene & Constantine,Bart D. Ehrman,3.63,0195307135,9780195307139,en-US,207,516,48
4256,Harry Potter and the Prisoner of Azkaban (Harry Potter  #3),J.K. Rowling,4.55,074757362X,9780747573623,eng,480,3116,147
4259,Housekeeping vs. the Dirt,Nick Hornby-Sarah Vowell-Jess Walter-Jennie Erdal-Joshua Ferris,3.88,1932416595,9781932416596,eng,153,2597,303
4260,The Polysyllabic Spree,Nick Hornby,3.73,1932416242,9781932416244,eng,143,6741,622
4261,Songbook,Nick Hornby,3.56,1573223565,9781573223560,eng,207,9836,338
4263,My Favorite Year: A Collection of Football Writing,Nick Hornby-D.J. Taylor-Huw Richards-Chris Pierson-Roddy Doyle-Harry Ritchie-Harry Pearson-Olly Wicken-Graham Brack-Matt Nation-Ed Horton-Don  Watson,3.69,0753814412,9780753814413,eng,288,385,5
4264,Fever Pitch,Nick Hornby,3.73,1573226882,9781573226882,eng,247,27781,1030
4267,High Fidelity,Nick Hornby,3.94,1573228214,9781573228213,en-US,323,802,94
4271,About a Boy,Nick Hornby,3.80,0140285679,9780140285673,eng,307,106510,2124
4273,About a Boy,Nick Hornby,3.80,0141007338,9780141007335,eng,278,790,72
4277,The Complete Polysyllabic Spree,Nick Hornby,3.61,0670916668,9780670916665,eng,278,434,58
4278,Medicus (Gaius Petreius Ruso  #1),Ruth Downie,3.73,1596912316,9781596912311,eng,386,5506,668
4280,Medicus and the Disappearing Dancing Girls (Gaius Petreius Ruso  #1),R.S. Downie,3.73,0718149297,9780718149291,en-US,464,38,8
4281,Der Medicus. Sonderausgabe.,Noah Gordon,4.37,3442449332,9783442449330,ger,690,32,3
4287,Middlesex Borough (Images of America: New Jersey),Middlesex Borough Heritage Committee,5.00,0738511676,9780738511672,eng,128,2,0
4294,Middlesex,Jeffrey Eugenides-Paulo     Reis,3.99,8532515401,9788532515407,por,568,29,5
4295,David Foster Wallace's Infinite Jest: A Reader's Guide,Stephen J. Burn,3.80,082641477X,9780826414779,en-GB,96,853,48
4300,Scar Tissue,Anthony Kiedis,4.10,1401301010,9781401301019,en-US,465,312,46
4301,Scar Tissue,Anthony Kiedis-Larry Sloman,4.10,0316729701,9780316729703,en-GB,465,190,26
4303,Scar Tissue,Anthony Kiedis-Larry Sloman,4.10,0751535664,9780751535662,eng,465,632,50
4305,The Hottest State,Ethan Hawke,3.35,0006550479,9780006550471,eng,197,152,21
4309,Ash Wednesday,Ethan Hawke,3.29,0747561559,9780747561552,eng,224,106,13
4310,Hin und weg,Ethan Hawke,3.35,3462030639,9783462030631,ger,207,6,1
4314,Monsieur Ibrahim et les fleurs du Coran,Éric-Emmanuel Schmitt,3.81,2226126260,9782226126269,fre,85,876,53
4315,Zaat,Sonallah Ibrahim-صنع الله إبراهيم-Anthony Calderbank,3.55,9774248449,9789774248443,ara,349,125,13
4325,Dreamland,Sarah Dessen,3.91,0142401757,9780142401750,eng,250,68328,3814
4326,End Game (Dreamland  #8),Dale Brown-Jim DeFelice,4.02,0060094427,9780060094423,eng,432,320,7
4329,H. P. Lovecraft's Dreamlands (Call of Cthulhu RPG),Chris  Williams-Sandy Petersen,3.98,1568821573,9781568821573,eng,260,96,2
4331,Dreamland (Dreamland  #1),Dale Brown-Jim DeFelice,3.90,0007109660,9780007109661,eng,375,1275,25
4332,Satan's Tail (Dreamland  #7),Dale Brown-Jim DeFelice,4.00,0060094419,9780060094416,eng,405,331,10
4337,The Zanzibar Chest,Aidan Hartley,4.00,1594480117,9781594480119,en-US,496,2153,170
4338,Dispatches from the Edge: A Memoir of War  Disasters  and Survival,Anderson Cooper,3.96,0061132381,9780061132384,eng,212,7014,811
4339,Dispatches,Michael Herr,4.23,0679735259,9780679735250,eng,260,12590,752
4341,Dispatch,Bentley Little,3.61,0451216776,9780451216779,en-US,386,1259,98
4346,Dispatches from the Tenth Circle: The Best of the Onion,The Onion-Robert D. Siegel-Todd Hanson-Carol Kolb,4.20,0609808346,9780609808344,eng,174,3443,30
4352,Hello! Is That Grandma?,Ian Whybrow-Deborah Allwright,3.51,0439944392,9780439944397,en-GB,32,54,13
4359,How Much is That Guinea Pig in the Window?,Joanne Rocklin-Meredith Johnson,4.12,0590227165,9780590227162,en-US,48,24,7
4360,My War Gone By  I Miss It So,Anthony Loyd,4.28,0140298541,9780140298543,en-US,336,1402,112
4362,Night Draws Near: Iraq's People in the Shadow of America's War,Anthony Shadid,4.11,0312426038,9780312426033,eng,507,614,59
4364,Maximum City: Bombay Lost and Found,Suketu Mehta,3.92,0375703403,9780375703409,eng,542,8793,629
4370,Catfish and Mandala: A Two-Wheeled Voyage Through the Landscape and Memory of Vietnam,Andrew X. Pham,3.96,0312267177,9780312267179,en-US,344,4541,507
4372,When Broken Glass Floats: Growing Up Under the Khmer Rouge,Chanrithy Him,4.13,0393322106,9780393322101,eng,336,3365,306
4373,First They Killed My Father: A Daughter of Cambodia Remembers,Loung Ung,4.33,0060856262,9780060856267,eng,238,24052,2344
4381,Fahrenheit 451,Ray Bradbury-Alfredo Crespo,3.98,0307347974,9780307347978,spa,175,690801,14489
